max_prob,entropy,loss,correct,is_member
0.9987789526105562,0.009411143996916251,0.001221793474205496,1,1
0.5723327964600659,0.6826463057615042,0.8494099476785765,0,0
0.6884435625161741,0.6203403426098466,1.1661747774391258,0,0
0.999998336419477,2.3800077145097984e-05,1.6635809067757094e-06,1,1
0.9999914366853213,0.00010848023247304009,8.563350344091002e-06,1,0
0.9999998918011513,1.8436321071571182e-06,1.0819785453393448e-07,1,0
0.9999999994262907,1.2781612059672135e-08,5.727093245730022e-10,1,0
0.908824990243565,0.3052479706853021,2.3949744352686437,0,0
0.7807683839587979,0.5259337219319546,0.2474767365578387,1,0
0.999999974839906,4.6541158699507834e-07,17.497966922661202,0,0
0.5158875383609864,0.6926422678249224,0.7254380404962626,0,1
0.9999699795817102,0.0003426415801892828,3.0020867911579008e-05,1,1
0.9999999999997322,2.7898806909468098e-11,-7.323031070424852e-13,1,1
0.5130424317365831,0.6928069319172745,0.7195782885159827,0,0
0.9994893752585309,0.004380966368390874,0.0005107551536786322,1,1
0.5343144116919176,0.6907903707603023,0.6267708273465837,1,0
0.6753994140070911,0.6302887379955211,1.1251598186232117,0,1
0.7152944545290684,0.5973427944707443,0.3350609965469934,1,1
0.9999674977205142,0.0003683868187686058,3.250280669633409e-05,1,0
0.9999999956068872,8.893078240774266e-08,4.39211279422451e-09,1,1
0.7862481384612975,0.5188853664684854,0.2404828385858095,1,1
0.8452184107089502,0.43091434832945275,0.16816021081070878,1,1
0.9999881224047532,0.00014657963016246714,1.1877664785993e-05,1,1
0.9999999401666254,1.0549642430663412e-06,5.983237640033676e-08,1,0
0.8194789411115395,0.47218267411555614,0.19908657836755442,1,1
0.9987606073936065,0.00953404485279548,0.0012401612876070135,1,0
0.9999999999996714,2.7959647131217537e-11,-6.714628852930692e-13,1,1
0.8588513554943626,0.40704314123257307,0.15215941563247523,1,0
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,0
0.999973869411296,0.00030187077472411524,2.613092911381956e-05,1,0
0.9999945392389228,7.163382507207733e-05,5.46077498724065e-06,1,0
0.9999788507391739,0.0002487976842668233,2.11494834748521e-05,1,0
0.9999999151409801,1.4665568759169572e-06,8.485802354462038e-08,1,0
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
0.9999999999999307,2.7700299032665152e-11,-9.30810983845298e-13,1,1
0.9999950574799598,6.532841478092003e-05,4.942531254550471e-06,1,0
0.9999999452842299,9.696243917831907e-07,5.4714771655911994e-08,1,0
0.9708505022426783,0.13177319422171163,0.029582785218145034,1,0
0.9999521963929731,0.0005233723208091247,4.780474865575302e-05,1,0
0.9916245173044624,0.04839560847628542,0.008410754131335296,1,1
0.999999999721566,6.404496215065328e-09,2.7743407575127505e-10,1,1
0.9999086676374367,0.00094081098621642,9.13365326174388e-05,1,1
0.9999998183430838,3.001180417711935e-06,1.8165593269766913e-07,1,1
0.9955013831422033,0.02879894221786926,0.004508766083368362,1,1
0.9999997275297149,4.391059220314759e-06,2.724693222538983e-07,1,0
0.999998605437041,2.0197356022149905e-05,1.3945629314251994e-06,1,1
